candidate_id,candidate_name,java_score,dotnet_score,data_engineering_score,recommended_subject
19281,Daniel Smith,37,8,90,.NET
19282,Jared Mccarthy,55,59,85,Java
19283,Jessica Owens,62,1,47,.NET
19284,Logan Larson,47,100,82,Java
19285,Brandon Miller,89,57,6,Data Engineering
19286,Kenneth Jones,58,64,66,Java
19287,Dan Green,76,11,49,.NET
19288,Timothy Miller,43,54,33,Data Engineering
19289,Regina Hayden,89,89,86,Data Engineering
19290,Tracy Ritter,54,9,68,.NET
19291,Christopher Stone,54,64,66,Java
19292,Alison Oneal,0,64,87,Java
19293,Christopher Burke,7,60,90,Java
19294,Ann Day,3,94,33,Java
19295,Sheila Newman,84,74,42,Data Engineering
19296,Timothy Foster,85,68,20,Data Engineering
19297,Monique Turner,52,34,11,Data Engineering
19298,Erica Shepherd,57,10,31,.NET
19299,Dorothy Smith,36,67,46,Java
19300,Brandon Riley,48,37,85,.NET
19301,Brittany Holden DDS,66,38,97,.NET
19302,Heather Hart,18,20,86,Java
19303,Christopher Watkins MD,0,35,54,Java
19304,Bonnie Barber,28,91,64,Java
19305,Alicia Ponce,86,71,67,Data Engineering
19306,Rebecca Mitchell,32,19,16,Data Engineering
19307,Michael Anderson,51,42,25,Data Engineering
19308,Roy Smith,40,20,94,.NET
19309,Jesus Zimmerman,22,34,100,Java
19310,Andrew Kelley,4,63,32,Java
19311,James Shields,70,31,63,.NET
19312,Jamie Ramirez,56,35,91,.NET
19313,Trevor Heath,5,68,9,Java
19314,Tyler Sherman,48,51,99,Java
19315,Dawn Jacobs,21,3,45,.NET
19316,Valerie Monroe,76,6,72,.NET
19317,Seth Turner,75,97,89,Java
19318,Lauren Mcclain,3,83,50,Java
19319,Sandra Taylor,71,70,33,Data Engineering
19320,Anne Perkins,63,23,13,Data Engineering
19321,Casey Robinson,36,20,40,.NET
19322,Mark Williams,30,56,89,Java
19323,Elizabeth Jones,36,72,100,Java
19324,Jack Gonzalez,44,18,94,.NET
19325,Jacob Bolton,89,83,37,Data Engineering
19326,Joseph Beasley,7,27,47,Java
19327,Mario Huang,39,31,42,.NET
19328,Omar Garcia,96,33,27,Data Engineering
19329,Candice Jackson,92,15,40,.NET
19330,Carrie Adams,4,37,55,Java
19331,Scott Moyer,27,80,80,Java
19332,Elizabeth Cooper,80,74,75,.NET
19333,Melissa Torres,86,3,90,.NET
19334,Sarah Holt,8,55,64,Java
19335,Calvin Young,1,39,59,Java
19336,Aaron Williams,62,49,96,.NET
19337,Patricia Ochoa,95,39,12,Data Engineering
19338,Laura Garrett,50,81,68,Java
19339,Alisha Wolfe,30,48,51,Java
19340,Mary Mason,6,47,100,Java
19341,Paul Bradley,29,5,42,.NET
19342,John Rubio,57,95,91,Java
19343,Shane Knight,2,4,87,Java
19344,Robert Murray,50,78,83,Java
19345,Angela Shah,55,44,39,Data Engineering
19346,Kristen Price,72,15,41,.NET
19347,Kelly Ellis,9,16,36,Java
19348,Alex Pierce,60,58,83,.NET
19349,Phillip Moore,49,55,22,Data Engineering
19350,Matthew Garner,46,100,66,Java
19351,Angela Potts,89,78,68,Data Engineering
19352,Cindy Dean,0,34,78,Java
19353,Gary Lara,93,7,68,.NET
19354,Hannah Norton,56,98,97,Java
19355,Michelle Vaughn,37,60,57,Java
19356,Kristen Baxter,61,99,45,Data Engineering
19357,Rachael Huffman,78,26,86,.NET
19358,Justin Walton,88,77,46,Data Engineering
19359,Daniel Malone,69,86,16,Data Engineering
19360,Michael Wilson,81,19,8,Data Engineering
19361,Jessica Hamilton,64,56,67,.NET
19362,Holly Peterson,61,69,93,Java
19363,Derrick Campbell,55,87,77,Java
19364,Jeffrey Mack,66,22,29,.NET
19365,Jason Montoya,16,99,94,Java
19366,Parker Jimenez,7,75,60,Java
19367,James Bates,59,1,64,.NET
19368,Jacob Norris,39,26,57,.NET
19369,Patrick Underwood,80,31,26,Data Engineering
19370,Kelsey Copeland,88,92,65,Data Engineering
19371,Gina Ellis,61,49,44,Data Engineering
19372,Paul Turner,40,63,39,Data Engineering
19373,Cody Davidson,11,39,60,Java
19374,Crystal Hansen,92,32,40,.NET
19375,Pamela Gray,88,28,73,.NET
19376,Jared Ramirez,99,32,87,.NET
19377,Thomas Buck,53,99,83,Java
19378,Derrick Martinez,88,16,41,.NET
19379,Patrick Carrillo,92,73,61,Data Engineering
19380,Brent Fox,10,64,79,Java
19381,Ashley Wilson,59,42,37,Data Engineering
19382,Lawrence Mendoza,67,62,59,Data Engineering
19383,Melissa Gallegos,77,80,48,Data Engineering
19384,Aaron Mendoza,45,91,17,Data Engineering
19385,Paul Oliver,37,99,98,Java
19386,Kurt Winters,60,57,93,.NET
19387,Casey Adams,16,90,100,Java
19388,Jermaine Garza,65,42,4,Data Engineering
19389,Nancy Lara,71,36,100,.NET
19390,Bobby Church,35,45,10,Data Engineering
19391,Dale Baxter,73,24,3,Data Engineering
19392,Amanda Martin,6,97,100,Java
19393,Benjamin Smith,99,66,60,Data Engineering
19394,Pamela Jones,15,92,74,Java
19395,Ruth Hurst,13,98,11,Data Engineering
19396,Amanda Vasquez,79,50,48,Data Engineering
19397,Lawrence French,24,73,27,Java
19398,Joanna Warner,3,37,89,Java
19399,Elizabeth Golden,28,37,33,Java
19400,Laura Evans,55,0,55,.NET
19401,David Wilson,5,53,64,Java
19402,Brian Salinas,0,64,5,Java
19403,Joseph Bell,38,95,32,Data Engineering
19404,Ariel Hernandez,0,21,46,Java
19405,Garrett Brown,62,60,23,Data Engineering
19406,Joshua Miller,56,57,33,Data Engineering
19407,Jill Castro,66,53,71,.NET
19408,Andrea Sandoval,64,18,15,Data Engineering
19409,Kevin Rogers,64,98,79,Java
19410,Taylor Mitchell,20,69,15,Data Engineering
19411,Dr. Doris Schmidt,29,33,97,Java
19412,Lee Higgins,95,78,83,.NET
19413,James Holmes,32,43,13,Data Engineering
19414,David Conway,47,66,58,Java
19415,Meredith Johnson,21,51,61,Java
19416,Jonathan Ward,93,100,89,Data Engineering
19417,Jason Green,53,21,65,.NET
19418,Tammy Glenn,3,28,18,Java
19419,Tonya Johnson,86,13,60,.NET
19420,James English,54,93,65,Java
19421,Jay Silva,43,61,25,Data Engineering
19422,Timothy Thomas,88,14,88,.NET
19423,Mario Morrison,11,92,48,Java
19424,Casey Pierce,80,13,18,.NET
19425,Rachel Banks,78,66,48,Data Engineering
19426,Caitlin Martin,73,21,80,.NET
19427,Anthony Contreras,98,96,29,Data Engineering
19428,Nicole Anderson,51,86,75,Java
19429,Nicholas Roberts,92,6,56,.NET
19430,Keith Dean,75,83,84,Java
19431,Jennifer Wallace,64,6,35,.NET
19432,Randy Klein,64,16,39,.NET
19433,Brent Bryan,9,31,27,Java
19434,Phyllis Bell,17,78,96,Java
19435,Melissa Flores,46,76,45,Data Engineering
19436,Evan Nelson,65,55,72,.NET
19437,Steven Williams,48,61,81,Java
19438,Danny Campbell,71,57,87,.NET
19439,Eduardo Hopkins,21,57,31,Java
19440,Laurie Gilbert,85,2,86,.NET
19441,James Baker,25,88,57,Java
19442,Rachel Mcmillan,89,95,75,Data Engineering
19443,Kevin Thornton MD,8,79,97,Java
19444,Eileen Rhodes,20,0,25,.NET
19445,Carly Mitchell,94,66,69,.NET
19446,Robert Dunn,62,19,68,.NET
19447,Andre Flores,5,91,86,Java
19448,Ashley Brown,13,85,49,Java
19449,Steven May,32,99,78,Java
19450,April Strickland,70,61,31,Data Engineering
19451,Ms. Lauren Hernandez,23,55,57,Java
19452,Caroline Martin,72,52,63,.NET
19453,Tony Caldwell,74,64,76,.NET
19454,Meagan Byrd,86,55,27,Data Engineering
19455,Maria Holland,50,77,96,Java
19456,Patricia Rivera,1,44,71,Java
19457,Steve Vega,14,78,79,Java
19458,James Tucker,34,95,38,Java
19459,Ian Allen,35,17,95,.NET
19460,Danielle Anderson,91,47,79,.NET
19461,John Hernandez,38,37,44,.NET
19462,Andrew Matthews,3,21,12,Java
19463,Geoffrey Valenzuela,63,79,19,Data Engineering
19464,Jason Beard,73,74,57,Data Engineering
19465,Jessica Smith,5,70,18,Java
19466,Alexis Myers,56,72,74,Java
19467,Michele Lee,29,0,90,.NET
19468,Laura Scott,98,41,79,.NET
19469,Abigail Ford,73,71,8,Data Engineering
19470,Karen Becker,95,74,76,.NET
19471,Erik Bryant,66,68,18,Data Engineering
19472,Tina Henderson,89,28,93,.NET
19473,Alexandra Spencer,14,5,54,.NET
19474,Brandy Underwood,16,55,38,Java
19475,Douglas Gibson,90,11,16,.NET
19476,Maria Burns,17,38,61,Java
19477,Lisa Gardner,18,70,93,Java
19478,Jeffery Williams,75,11,92,.NET
19479,Sheila Collier,87,32,59,.NET
19480,Laurie Griffin,68,82,41,Data Engineering
19481,Patricia Schmidt,23,52,1,Data Engineering
19482,Jennifer Rodriguez,90,99,49,Data Engineering
19483,Edward Williams,47,18,66,.NET
19484,Christopher Flores,29,57,19,Data Engineering
19485,Greg Garcia,14,84,0,Data Engineering
19486,Amanda Brown,46,82,4,Data Engineering
19487,Kimberly Hale,43,42,96,.NET
19488,Edward Johnson,97,72,38,Data Engineering
19489,Christopher Larson,26,44,86,Java
19490,Allison Herrera,83,85,17,Data Engineering
19491,Patrick Castaneda,63,18,67,.NET
19492,Earl Jones,40,36,96,.NET
19493,Rodney Smith,95,10,89,.NET
19494,Breanna Patterson,67,55,21,Data Engineering
19495,Robert Scott,4,24,29,Java
19496,Vicki Reyes,52,98,89,Java
19497,Erin Cline,7,68,0,Data Engineering
19498,Kelli Sanchez,21,44,69,Java
19499,Maurice Nelson,6,61,80,Java
19500,Ryan Clark,21,94,94,Java
19501,Clayton Castro,45,13,50,.NET
19502,Matthew Robertson,29,76,67,Java
19503,Michael Kelley,100,33,73,.NET
19504,Cristina Fernandez DVM,15,97,60,Java
19505,Natasha Reynolds,78,81,47,Data Engineering
19506,Lisa Robinson,4,59,52,Java
19507,Christopher Bailey,66,63,33,Data Engineering
19508,John Lutz,22,69,85,Java
19509,Laura Hawkins,60,50,85,.NET
19510,Beverly Robertson,73,41,6,Data Engineering
19511,Curtis Johnston,4,20,38,Java
19512,Jeff Bryant,22,4,36,.NET
19513,Erin Lewis,78,65,62,Data Engineering
19514,Brian Davis,81,69,54,Data Engineering
19515,Nancy Wright,24,60,14,Data Engineering
19516,Ryan Buck,7,7,82,Java
19517,Tammy Ford,94,65,73,.NET
19518,Rebecca Savage,20,86,100,Java
19519,Cynthia Williams,1,61,100,Java
19520,Carol Wallace,21,19,61,.NET
19521,Dale Conley,71,3,67,.NET
19522,Denise Palmer,86,14,49,.NET
19523,Tom Pineda,95,93,40,Data Engineering
19524,Kathleen Hall,71,55,60,.NET
19525,Steve Adams,67,19,24,.NET
19526,Gina Cuevas,63,23,27,.NET
19527,Jesse Dixon,93,8,81,.NET
19528,Martha Griffith,18,20,34,Java
19529,Michael Anderson,86,40,82,.NET
19530,Brittany White,81,12,52,.NET
19531,Megan Brown,52,4,83,.NET
19532,Ronald Phillips,92,63,38,Data Engineering
19533,Emily Moore,86,45,96,.NET
19534,Stephanie Li,96,77,58,Data Engineering
19535,Dana King,51,70,64,Java
19536,Tara Hughes,46,69,0,Data Engineering
19537,Nancy Green,81,58,44,Data Engineering
19538,Elizabeth Booker,53,75,18,Data Engineering
19539,Austin Mcdaniel,43,50,47,Java
19540,Melissa Chandler,96,15,48,.NET
19541,Brandon Myers,6,50,72,Java
19542,Carrie Gomez,91,95,13,Data Engineering
19543,Luke Hawkins,0,41,66,Java
19544,Christopher Williams,62,10,29,.NET
19545,Mark Baker,97,67,64,Data Engineering
19546,Brittany Mccoy,38,92,68,Java
19547,Jonathan Mendoza,18,51,86,Java
19548,Kimberly Ali,30,97,5,Data Engineering
19549,Michele Lewis,76,72,83,.NET
19550,Matthew Williams,23,9,45,.NET
19551,Christopher Hunter,68,71,41,Data Engineering
19552,William Randolph,86,62,71,.NET
19553,Miranda Shaw,82,35,60,.NET
19554,Kristin Lee,64,95,30,Data Engineering
19555,David Velasquez,32,44,78,Java
19556,Brian Brown,58,5,25,.NET
19557,Anthony Kramer,32,5,57,.NET
19558,Angela Lawson,31,90,32,Java
19559,Samantha Reyes,58,65,51,Data Engineering
19560,Amanda Moses,91,72,31,Data Engineering
19561,Sandy Hayes,100,63,53,Data Engineering
19562,Ryan Thompson,40,37,0,Data Engineering
19563,Monique Bentley,11,68,4,Data Engineering
19564,Brian Graham,72,97,21,Data Engineering
19565,Cindy Terry,10,60,94,Java
19566,Natalie Robinson,96,77,4,Data Engineering
19567,Nancy Williams,18,73,7,Data Engineering
19568,Taylor Williams,53,62,69,Java
19569,Juan Guzman,56,70,62,Java
19570,Rachel Adkins,41,19,9,Data Engineering
19571,Robert Rogers,97,74,61,Data Engineering
19572,Laura Lane,70,76,39,Data Engineering
19573,Tami Miller,30,63,46,Java
19574,Melissa Peterson,51,80,79,Java
19575,Debra Shepard,1,36,55,Java
19576,Jason Reed,82,35,27,Data Engineering
19577,Troy Davis,37,96,55,Java
19578,Kevin Lewis,31,9,0,Data Engineering
19579,Kevin Chang,9,33,51,Java
19580,Andrew Thompson,7,44,81,Java
19581,Benjamin Williams,89,62,61,Data Engineering
19582,Michelle Davis,93,12,41,.NET
19583,Tasha Powers,74,24,46,.NET
19584,Michele Murphy,19,43,36,Java
19585,Ariana Williams,19,96,10,Data Engineering
19586,Gabriel Nelson,8,73,66,Java
19587,Michael Franco,71,23,28,.NET
19588,Amanda Snow,14,68,3,Data Engineering
19589,Aaron Combs,97,73,94,.NET
19590,Jesse Garcia,87,46,10,Data Engineering
19591,Walter Hinton,96,90,29,Data Engineering
19592,Nicholas Sanders,62,49,78,.NET
19593,Sabrina Irwin,90,35,78,.NET
19594,Tonya House,20,32,57,Java
19595,Douglas Garrett,4,91,31,Java
19596,Edward Herrera,34,2,28,.NET
19597,James Mitchell,84,30,42,.NET
19598,Juan Joseph,67,59,91,.NET
19599,Donna Moore,47,28,84,.NET
19600,Joseph Keith,79,43,38,Data Engineering
19601,Brian Warren,94,44,10,Data Engineering
19602,Bruce Huerta,89,41,95,.NET
19603,Randy Turner,61,20,26,.NET
19604,Cheryl Le,34,31,23,Data Engineering
19605,Brian Williams,69,27,36,.NET
19606,Micheal Henry,96,84,64,Data Engineering
19607,Alexander Ross,20,46,31,Java
19608,Mrs. Lisa Fischer DVM,79,98,52,Data Engineering
19609,Troy Gill,38,93,0,Data Engineering
19610,James Grimes,33,46,55,Java
19611,Tammy Chen,14,16,33,Java
19612,Stephen Gonzalez,5,28,81,Java
19613,David May,65,47,28,Data Engineering
19614,Monica Hunt,87,1,5,.NET
19615,Daniel Duran,55,32,56,.NET
19616,Shawn Rowe,48,62,94,Java
19617,Billy Johnson,91,67,13,Data Engineering
19618,Michelle Harrington,0,38,74,Java
19619,James Carter,64,88,68,Java
19620,Amber Wiley,27,4,61,.NET
19621,Robert Khan,99,67,85,.NET
19622,Megan Gutierrez,19,51,50,Java
19623,Michael Ward,47,51,12,Data Engineering
19624,Alexa Martinez,71,28,75,.NET
19625,David Green,64,36,3,Data Engineering
19626,Joe Jenkins,89,7,37,.NET
19627,Kerry Zavala,50,19,3,Data Engineering
19628,Carol Hernandez,42,40,29,Data Engineering
19629,Kevin Miller,48,69,53,Java
19630,Roger Knight,24,35,64,Java
19631,Dr. Heidi Martin,73,31,60,.NET
19632,Brandon Tran,75,4,48,.NET
19633,Brandon Miller,40,19,30,.NET
19634,Tyrone Banks,70,67,41,Data Engineering
19635,Samuel Knight,63,21,49,.NET
19636,Katherine Dougherty,60,96,22,Data Engineering
19637,Evelyn Leon,11,30,77,Java
19638,David Martinez,80,40,98,.NET
19639,Brandon Gray,68,92,80,Java
19640,Kelly Woods,13,4,59,.NET
19641,Paul Villa,33,9,31,.NET
19642,William Mason,47,74,55,Java
19643,Danielle Mercer,60,36,55,.NET
19644,Jennifer Garcia,80,55,99,.NET
19645,William Haas,34,85,86,Java
19646,Sean Johnson,64,23,33,.NET
19647,Ann Jones,58,84,40,Data Engineering
19648,Julie Reynolds,35,99,38,Java
19649,Kurt Thompson,78,15,85,.NET
19650,Mackenzie Velez,18,1,41,.NET
19651,Tammie Cox,41,14,65,.NET
19652,Amanda Mendoza,68,40,19,Data Engineering
19653,Kimberly Spears,18,62,13,Data Engineering
19654,Joseph Small,38,48,37,Data Engineering
19655,Eric Miller,68,25,36,.NET
19656,Christina Smith,51,93,36,Data Engineering
19657,Christine Owens,11,65,11,Java
19658,Robert Jenkins,82,28,91,.NET
19659,Anne Johnson,46,69,55,Java
19660,Chad Scott,75,59,7,Data Engineering
19661,Carolyn Martin,35,64,92,Java
19662,Charles Richardson,62,39,20,Data Engineering
19663,Amy Acosta,75,10,38,.NET
19664,Miguel Garcia,81,51,47,Data Engineering
19665,Sonya Brown,50,86,17,Data Engineering
19666,Joel Martinez,42,89,62,Java
19667,Jason Smith,33,94,82,Java
19668,Anna Berry,96,78,73,Data Engineering
19669,Ronald Cochran,48,72,8,Data Engineering
19670,Tracy Mitchell DDS,17,63,86,Java
19671,Lisa Zuniga,60,97,29,Data Engineering
19672,Laura Rhodes,56,80,85,Java
19673,Travis Roberts,92,98,58,Data Engineering
19674,Barbara Little,4,99,54,Java
19675,Antonio Guerrero,88,2,92,.NET
19676,Jessica Sandoval,23,10,69,.NET
19677,Blake Brown,92,27,49,.NET
19678,Brad Rogers,63,61,60,Data Engineering
19679,Nicholas Lester,58,47,34,Data Engineering
19680,Jerry Carter Jr.,37,27,13,Data Engineering
19681,Lori Koch,32,45,68,Java
19682,Chris Mclean,9,63,45,Java
19683,Mario Smith,36,54,81,Java
19684,Scott Smith,96,82,34,Data Engineering
19685,Becky Harvey,86,1,93,.NET
19686,Daniel Mendoza,10,95,70,Java
19687,Cynthia Hernandez,23,74,97,Java
19688,Taylor Williams,87,15,41,.NET
19689,Anthony Wade,70,10,52,.NET
19690,Stephanie Castro,20,2,18,.NET
19691,David Harding,19,54,44,Java
19692,Adam Cruz,9,41,53,Java
19693,Nicole Russell,88,28,63,.NET
19694,Melissa Fuentes,46,68,74,Java
19695,Julie Santiago,99,91,40,Data Engineering
19696,Kathryn Dickson,46,30,16,Data Engineering
19697,Robert Wallace,14,76,10,Data Engineering
19698,Joshua Walls,43,24,91,.NET
19699,Thomas Elliott,61,5,2,Data Engineering
19700,Dean Joyce,5,59,9,Java
19701,William Mcfarland,100,66,23,Data Engineering
19702,Jennifer Stout,65,21,96,.NET
19703,Tommy Hernandez,75,40,55,.NET
19704,Eric Davis,3,52,25,Java
19705,Curtis Sanders,22,59,68,Java
19706,Katherine Parker,12,38,23,Java
19707,Henry Smith,80,54,43,Data Engineering
19708,Marie Palmer,30,95,25,Data Engineering
19709,Victoria Moran,15,29,70,Java
19710,Carl Williams,40,70,75,Java
19711,Stacy Perez,89,88,56,Data Engineering
19712,Brandon Allison,91,1,35,.NET
19713,Michelle Cox,0,7,16,Java
19714,Danielle Miller,11,62,79,Java
19715,George Burns,100,58,94,.NET
19716,Jennifer Mejia,55,96,17,Data Engineering
19717,Matthew Herrera,49,27,95,.NET
19718,Chad Payne,19,73,65,Java
19719,Karen Beck,65,37,9,Data Engineering
19720,Jeffrey Andrews,35,17,60,.NET
19721,Christina Oconnor,78,61,38,Data Engineering
19722,Christy Rodriguez,37,76,13,Data Engineering
19723,Carrie Warren,21,84,46,Java
19724,Joshua Ortega,60,96,9,Data Engineering
19725,Ryan Roberts,49,22,54,.NET
19726,David Lawson,95,64,91,.NET
19727,Dave Young,58,39,23,Data Engineering
19728,Craig Garcia,19,59,39,Java
19729,Ronald Hensley,35,84,62,Java
19730,Eric Lopez,96,4,33,.NET
19731,Amy Summers,14,98,48,Java
19732,Christopher Martinez,61,17,62,.NET
19733,Julia Dominguez,2,37,8,Java
19734,Tanya Smith,92,99,46,Data Engineering
19735,Luis Williams,90,28,92,.NET
19736,Angela Rios,4,25,44,Java
19737,William Navarro,55,59,35,Data Engineering
19738,David Kim,30,35,8,Data Engineering
19739,Joanne Rhodes,85,81,10,Data Engineering
19740,Julie Torres,34,28,84,.NET
19741,Troy Johnston,70,30,76,.NET
19742,Dennis Hayes,69,62,23,Data Engineering
19743,Jose Horton,25,12,0,Data Engineering
19744,Patricia Chapman,0,93,98,Java
19745,Robert Stewart,82,70,98,.NET
19746,Michael Ewing,6,39,60,Java
19747,Victoria Oconnor,35,69,84,Java
19748,Ryan Mitchell,75,1,68,.NET
19749,Kevin Howard,83,7,20,.NET
19750,Ryan King,86,73,3,Data Engineering
19751,Matthew Jarvis,24,42,96,Java
19752,Paula Bryant,93,48,99,.NET
19753,Jennifer Hernandez,58,21,57,.NET
19754,Mitchell Allen,60,73,71,Java
19755,Amanda Ford,28,34,92,Java
19756,Erin Parker,94,18,6,Data Engineering
19757,Veronica Chan,17,3,0,Data Engineering
19758,Robert Nelson,40,18,68,.NET
19759,Robert Mendoza,18,19,76,Java
19760,Mary Nelson,3,3,63,Java
19761,Lisa Owen,64,48,89,.NET
19762,Amy Peck,40,25,75,.NET
19763,Jennifer Robles,14,2,7,.NET
19764,Eileen Bennett,53,51,59,.NET
19765,Wendy Simpson,63,93,33,Data Engineering
19766,Megan Williams,71,35,85,.NET
19767,William Martinez,14,40,8,Data Engineering
19768,Donna Hickman,78,69,72,.NET
19769,Diana Williams,49,50,44,Data Engineering
19770,Carrie Castro,21,90,81,Java
19771,Jason Casey,17,15,16,.NET
19772,Dr. Patricia Wilson MD,79,46,6,Data Engineering
19773,Elizabeth Jacobs,1,79,50,Java
19774,Linda King,35,45,97,Java
19775,Nicholas Rocha,19,99,15,Data Engineering
19776,Justin Wilson,15,54,56,Java
19777,Cynthia Murray,66,97,91,Java
19778,John Lewis,29,87,24,Data Engineering
19779,Timothy Collins,54,38,21,Data Engineering
19780,Kyle Frey,65,5,54,.NET
19781,Sean Stafford,98,83,33,Data Engineering
19782,Abigail Griffin,25,60,14,Data Engineering
19783,Vanessa Brown,56,8,15,.NET
19784,Aaron Torres,68,84,15,Data Engineering
19785,Jake Koch,1,10,37,Java
19786,Robert Walsh,55,93,85,Java
19787,Lisa Smith,83,64,92,.NET
19788,Mary Rojas,61,90,31,Data Engineering
19789,Michelle Chapman,33,58,42,Java
19790,Monica Miles,97,69,87,.NET
19791,Gordon Wang,55,6,49,.NET
19792,Amanda Lopez,54,60,86,Java
19793,Dakota Graham,19,56,56,Java
19794,Anthony Smith,49,85,37,Data Engineering
19795,Lisa Wright,24,33,22,Data Engineering
19796,Emily Park,83,83,88,Java
19797,Larry Lamb,24,44,89,Java
19798,Linda Price,52,44,35,Data Engineering
19799,Haley Moreno,13,14,49,Java
19800,Thomas West,59,8,97,.NET
19801,Billy Garrett,42,81,12,Data Engineering
19802,Mario Hall,61,45,96,.NET
19803,Teresa Smith,75,45,3,Data Engineering
19804,George Munoz,68,35,35,.NET
19805,James Sullivan,62,45,62,.NET
19806,Jesus Underwood,1,41,83,Java
19807,Sara Jordan,53,29,92,.NET
19808,Michael Smith,15,10,78,.NET
19809,Rachel Edwards,54,32,53,.NET
19810,Nathan Galloway,93,39,78,.NET
19811,Jeffery May,42,69,76,Java
19812,Richard Madden,60,42,59,.NET
